trial,accuracy,cost_impossible,cost_minor,cost_no_match,fgw_alpha,gap_general_severe,gap_minor_general,ged_timeout,norm_angle,norm_cycle,norm_hdir,norm_vdir,norm_x,norm_y,simplification_epsilon,skel_threshold,use_angle_with_ox,use_cycle_count,use_horizontal_direction,use_normalized_x,use_normalized_y,use_vertical_direction
196,0.7273193234238852,40.524124060156986,0.2120765782421407,1.6340616632485094,0.6108233808714146,0.1371051633081919,0.1640487606293008,13.522131545216489,180.5038496019654,2.1548386221798523,1.6238888116876027,2.085642749068014,2.1728986889398687,2.727099342136346,3.136697537419131,140,0,1,1,1,1,0
197,0.7041602465331279,19.07951211513742,0.27184096427030296,1.3100274949505901,0.7971286390329834,0.17526290062854144,0.200380406214472,7.81419514687336,154.35865125832885,4.266462898129918,1.4274628420971425,2.25283217635404,1.159419022985026,2.853268753238016,2.885292341900807,140,1,1,1,1,1,1
198,0.7253992787223081,38.97054079201943,0.19301331916801823,1.5259263339391556,0.6860833544987646,0.13584370500393772,0.1875179720655456,12.573110151082746,85.82374178657678,3.52689193536868,1.935247836002987,2.108505775147291,2.0468179595803786,4.208448117486066,3.8258211869265035,120,0,1,1,1,1,0
199,0.7362750128270908,31.82304969743322,0.2732346806111044,1.6374692248814946,0.7780714989183064,0.07269819770415727,0.23328733568164428,11.410699488914995,62.18426634933137,2.975983268376661,1.39616729907133,2.190331267683662,2.43645826476598,3.415033317780989,3.513299329488171,150,1,1,1,1,1,0
200,0.7130390143737166,36.29747808883462,0.2183250047739404,1.431987220091461,0.808503332683457,0.13322133692568644,0.19000083898945236,12.284427446721583,195.5580055039341,4.083392951453451,1.478144754580215,1.474547668293031,1.9490168068642653,3.201760284602851,3.3390283718463687,180,1,1,1,1,1,1
201,0.7347357619291944,23.258232633354094,0.18253770797308677,1.4193950626709286,0.6875918117301545,0.20767034282846514,0.14270177466552375,12.684193787313648,142.36134456922,4.936737534342057,2.5417805641573654,2.0072376314032736,3.000813416542771,2.9513613062220387,2.5343887513496295,160,1,1,1,1,1,0
202,0.7324088341037494,85.50105538018924,0.2093422245686295,1.5267206363774708,0.5118514154446111,0.16389605957574244,0.13384385772943486,12.929703881208,108.81231522165933,6.01737446519186,1.638542644270408,1.4850487622597295,2.2876720021208183,3.038878306758867,3.1975018336425647,170,1,1,1,1,1,0
203,0.7302158273381295,85.47972207026113,0.24974424309701687,1.739505994794859,0.550827137116786,0.19791008593864973,0.18217763813447646,9.876048199548821,67.954003975289,3.451186479696029,0.8667011291906255,1.653108474018304,2.1484390794735977,2.4674811250185593,3.1577107412750394,140,1,1,1,1,1,0
204,0.7095115681233933,122.37962762325546,0.2654948156187982,1.6267849616695202,0.48805453997644116,0.11478816932431417,0.22217307089173438,11.119627956048298,79.83468839248992,3.5074435215928093,1.4837873311214846,1.5902962311039606,2.5742128396568864,3.8614009517271937,3.1491730044677944,130,0,1,1,1,1,0
205,0.7252182845403184,43.30205924783966,0.1732489313296066,1.790305958552664,0.664827790634086,0.17597551432317826,0.15834874250594647,11.743314732544857,93.7284967622309,5.018931806938443,1.7766403004244626,1.327421868585465,3.0737056485529313,2.667457586211883,3.732525290661052,150,1,1,1,1,1,0
206,0.7296049256028733,37.35888517656727,0.15677683628174965,1.5056308305976551,0.5522248879255061,0.1145620483682606,0.17282085436584832,10.804825168346568,78.88789727240386,4.2100303089884825,1.9228900791708037,1.1366953292476394,2.2634763798695072,2.8254100452264215,3.458465795107279,150,1,1,1,1,1,0
207,0.742299794661191,13.068915519988376,0.12477484146864237,1.696559962638452,0.6519633809900689,0.15260139139417558,0.15343950166001832,11.818710455895234,116.2424293159151,2.7763388680598915,0.7273970864534556,2.1403157419818934,2.5870869149745666,2.956394783712094,3.1713024760809665,160,1,1,1,1,1,0
208,0.7379239465570401,143.0622488261964,0.24363368885015102,1.445641742186793,0.5469029051052968,0.11676300561191343,0.1778440964190573,12.16728260357497,58.55342959138468,4.721720675721233,2.255737223847256,1.9265560586626418,1.9536410581073156,3.0139627725863547,2.6331385888269434,140,1,1,1,1,1,0
209,0.7403598971722365,169.64922085887167,0.19836274702603207,1.5021008033907655,0.603495647162237,0.1570323475277126,0.1819280153215458,11.292422411065955,100.7781187176832,1.8435163411330162,1.5572834449831015,1.4994833513963068,2.4790950791644146,3.7608072890057143,3.536176467874217,140,1,1,1,1,1,0
210,0.7286742034943474,24.97918175280189,0.2874317802090471,1.5709795703317129,0.6072342935297754,0.17309006699101093,0.18166061970379171,8.094570218734756,177.72637559188476,3.771042491642073,1.059773137850776,2.11987286828626,2.1085975255902,2.558788073501502,2.500948376439932,130,1,1,0,1,1,0
211,0.7429451000513083,29.819223533835135,0.2002624011444405,1.6380315197945658,0.6220935858249151,0.17801472426201564,0.17234372151372732,12.61030071444851,41.02097739552386,2.950197794347848,1.0699679330218383,1.7760542780654114,2.305023452661592,3.632918751888468,3.2046503489587983,140,1,1,1,1,1,0
212,0.74884437596302,94.8494901938123,0.18106425386739633,1.3120752423946531,0.7434053661118449,0.14276637127829295,0.15853488313351777,12.257199301314943,151.03357626440436,3.7032639370421654,1.8365727192414991,1.855175247287403,2.993695843386066,3.519254762018548,3.1317168955941384,130,1,1,1,1,1,0
213,0.7284394250513347,47.536116146542305,0.11602821856068044,1.7452080251348134,0.5484499518900324,0.06182035950162913,0.18524722842518843,11.796715228886507,40.07509355382574,2.6343030206299938,1.2569978037831633,1.987108627833373,2.870039352259911,4.298680350301996,2.0069020201582823,140,1,1,1,1,1,0
214,0.7269922879177377,97.1655537316024,0.11209967405219226,1.7037321355812853,0.7932009847776929,0.1415108461058338,0.13501223913515736,9.600767073297357,83.01884277458655,4.807149145491561,1.830312231157251,2.632934820699412,1.8654660279213646,3.085566249913418,3.323313346313817,160,0,1,1,1,1,0
215,0.7099589322381931,54.845383409111435,0.18043535365575764,1.4437786224278213,0.6726868419637962,0.14514260097528475,0.17628792094116408,12.763909252109503,90.85385915855827,3.332751312529792,1.3771282645108673,1.4614572245470394,2.3930554099823835,3.1166222932265497,2.9085103418336065,160,1,1,1,1,1,1
216,0.7097272259392692,41.823897582384106,0.18118157099599547,1.6091597443263654,0.7579789688461231,0.1272160776524225,0.1974301737796879,10.123057605294491,171.46130613348993,3.1515032220919403,1.4154803925818387,1.472430482556362,2.6319970289064054,3.5062823782592636,2.7976222643299518,160,0,1,1,1,1,0
217,0.7294238683127572,52.441300044425944,0.2364411316680115,1.4088304914657614,0.5700599779431491,0.14009312504511895,0.21137311646526336,11.173394775238222,73.13464835350685,2.5795147723417524,1.84577084533432,1.7494661822334807,1.8084982160651173,2.5733816778568905,2.8385616075342743,150,1,1,1,1,1,0
218,0.7378142637249872,15.732700482172024,0.17783124169982234,1.7429698287383593,0.6095285338038248,0.11911958286249648,0.18699077042373397,10.796112001589693,134.43432428138058,4.568892498011175,0.9319850851288708,1.3197893860570271,1.4601664350923307,3.156959007649304,3.1341682876775074,170,1,1,1,1,1,0
219,0.7317574511819116,83.8339762101055,0.17338135295140578,1.9797432885273634,0.6489835976228917,0.18775064883772696,0.19739002474787187,13.246840521000026,108.40349771734354,3.608513565392305,1.6658510253133865,2.0794365955205376,2.6825477352519655,3.070094966099895,3.013540852848557,140,1,1,1,1,1,0
220,0.7342945417095778,61.055239220186046,0.2614041594168379,1.6302230375817932,0.7584252726158536,0.14156607155660583,0.1521733447343923,13.65437015513439,77.12543047453161,3.710941997468556,1.6358875563172688,2.554593727593988,2.3539318956483317,3.5181843489806015,3.9167971821119303,150,1,1,1,1,1,0
221,0.723305954825462,89.83362229645509,0.1633094231878645,1.6297640086265694,0.40854160161585207,0.11363662634956849,0.1802378133481498,11.362793503711645,21.655079942280807,0.7170304456953259,1.811964310510606,2.176872756845614,1.654188186144663,3.0743053713365907,2.4666715221351136,150,1,1,1,1,1,0
222,0.7267591165896251,50.84512069083479,0.20136751730432406,1.796982655289654,0.743794835670288,0.14923355505798114,0.20061412656211763,11.247490305984194,95.06570818979664,3.022533123915198,0.9433339575027572,2.026986464778499,3.0093868969038198,3.0792432650843775,2.262271387511556,150,1,1,1,1,1,0
223,0.7330595482546202,148.27851732712344,0.19722334447696355,1.7306672339561073,0.40830930860154707,0.10799550452156136,0.15639605726915068,14.121711124587604,49.716975682721326,3.1482545752644437,0.9692413407681942,1.9156597632312322,3.092575644483812,3.2957633084687328,2.290249123106884,150,1,1,1,1,1,0
224,0.7139188495120699,70.02690182640963,0.18759764043129867,1.3332903158741214,0.57293947004623,0.11060675654770866,0.16091117897688995,13.08654787316883,116.28417400173615,1.2581902415679105,1.0410421221774817,2.459439839966361,1.8782113722085185,4.101283026633775,3.1090066038801627,140,1,1,1,1,1,0
225,0.7226502311248074,164.7588342390852,0.24928653989000932,1.5354693361432044,0.8054266193009896,0.18509173111135702,0.14320517914340347,14.418101223863419,94.56638175851946,3.9324473090927006,1.270656591418882,1.8459294339250463,2.2756045056847247,3.9605791444777703,2.4276863191375186,140,1,1,1,1,1,0
226,0.6849948612538541,184.4734129050465,0.1947872796793904,1.6800212506664918,0.8772724029656895,0.15846912819924153,0.16094106835796457,10.909808745793196,97.57396321289112,4.10493143078531,1.1757045187632276,1.7269244600467593,2.371525547310337,4.006716370944465,2.7227079155975837,160,1,1,1,1,1,0
227,0.7259640102827764,92.36027997820254,0.15595235919080377,1.4602809419587157,0.7322658939245813,0.15202988303855103,0.14604297748602502,9.24825601953544,141.0271102288959,3.2901945090347944,1.3289141349555993,1.5947210527726394,2.4003511803275357,3.4102026984788942,2.4617891920194506,120,1,1,1,1,1,0
228,0.7343589743589743,81.6314097286468,0.2314332613936087,1.4766833349355402,0.7024087427847071,0.10374823340449332,0.1788744098419346,11.612805370144633,104.03997181856683,2.559123740339468,1.6605860397470047,2.2389640759229112,3.097253568778111,3.2343210025652382,3.07373313314196,150,1,1,1,1,1,0
229,0.7412551440329218,57.574821933866886,0.11675627479582855,1.5987367683078917,0.6111747684192296,0.16090635038932077,0.16368900715797208,13.834414834692772,66.77531254736988,3.3006097937249637,0.8234936172316106,2.0203628231747466,2.14305362634816,4.016964789131127,3.5259787576331902,140,1,1,1,1,1,0
230,0.7439588688946015,22.49938855849565,0.19814920709251044,1.683917534800716,0.6987503979074661,0.1037205222408959,0.15651540691860671,11.912251837151212,141.73347907762374,2.1950924580944196,1.1284814880695233,2.0004430949354326,2.9980749632399037,3.7987618493125566,2.6885954584775185,140,1,1,1,1,1,0
231,0.7390633041688112,56.59124633647322,0.19262763936758082,1.5363817884204805,0.7165475865016288,0.11407707438377075,0.19033534769767907,12.44716075062703,160.72925541254423,4.064360788599828,1.7697972036564393,1.9216815768925413,1.526983640338008,3.499981433917804,2.880226364163645,140,1,1,1,1,1,0
232,0.7277406073082862,82.98770311828929,0.1352258283927684,1.239493319341013,0.5193397498957362,0.18893343127610185,0.16433391840681222,12.991196725016405,52.8291500089582,3.611946343361145,1.061935550098859,2.1844072353601875,2.7635441916110812,3.623660185149347,2.8176267805648663,130,0,1,1,1,1,0
233,0.6890713186249359,38.542486236122066,0.1615680023532211,1.650016482229578,0.9022805730864409,0.19523169119470185,0.21314870390443952,12.85735632548741,210.03600992752342,4.1963158829075535,0.5535723456091106,1.9014523215528378,2.64631639636922,3.442580734180197,2.37633949029574,160,1,1,1,1,1,0
234,0.7548918640576725,76.03318244062905,0.20508289561084336,1.737312175169508,0.8044653705429192,0.18885183681370393,0.15422327186836965,13.358990468790786,70.49543157099473,2.1530423164190093,1.5525293047301743,1.4693886759319184,2.601628594449642,3.753110439142258,3.3021966273222887,150,1,1,1,1,1,0
235,0.7510288065843621,68.30519230471417,0.2002499461381,1.4521079920678124,0.6651541669417629,0.1182565540505975,0.19183677230728213,13.528021349463023,58.66402323986898,3.3872228512444913,1.108311700978951,1.9736392384448564,2.6103965076105733,3.7231928117061406,2.363464293759438,140,1,1,1,1,1,0
236,0.734945959855893,35.08951178977971,0.22364250102806116,1.534489979787578,0.7423767977539565,0.1796664573302596,0.15594780021270693,11.459662898121458,150.1707929891662,4.085707161771616,2.4636984887102487,1.8501741082368628,3.247451855118537,3.3334712884536377,2.9080800243544975,140,1,1,1,1,1,0
237,0.7402464065708418,135.7985828297413,0.17991344791567676,1.6565022940213745,0.5308940365284438,0.14211042111101874,0.24951684565869076,12.558265083324658,65.98150213423784,2.145167479512935,1.1888514458141466,2.233034720957005,2.832171528461377,3.9195769479722022,2.4683664937318444,160,1,1,1,1,1,0
238,0.7566735112936345,26.810059180903387,0.15555570615320785,1.7349685492653966,0.7228026423728904,0.10068978391762806,0.18810501693523246,13.75200700869164,75.07304746684746,2.3315933219723908,0.8098097016712442,1.9476758028270629,2.699622497298693,3.624235149402346,2.3967353654244725,130,1,1,1,1,1,0
239,0.713477366255144,24.112901824642258,0.26883370795687844,1.68222663301241,0.7706904489754849,0.16730231916510235,0.1951038356816987,12.773267444536039,117.44038478254365,0.7954462648341514,1.109439861811823,1.875693950626749,2.6320413815079573,1.807946081285372,2.5986633053100463,150,1,1,1,1,1,0
240,0.7410256410256411,58.46947252809844,0.15064558642783005,1.6712962096147117,0.7540061470134823,0.1068443680582845,0.11790704187584548,14.972138770586094,78.6609355765309,3.093552766487433,1.536782757597579,1.3928723752507943,2.733034522967247,3.35684458530893,2.67172271398678,160,1,1,1,1,1,0
241,0.7299794661190965,14.695622484430118,0.12540409246460388,1.792735827004341,0.6774901285731212,0.15062521524017886,0.11266709881569138,12.880961979770502,61.05321549667627,2.858152965271018,1.6065285978654091,1.4456883563702927,2.7511992963449012,4.05057016800067,3.4212377518303407,140,1,1,0,1,1,0
242,0.746276322547509,55.68216833348506,0.24072844905469865,1.4306429690661897,0.594089305905897,0.17107168168416234,0.2091549682016804,13.46278142554618,67.46773296522363,2.248547057019101,1.6954997498856084,2.560997400851025,2.620322754636145,3.5152963905796697,3.5283535001585213,130,1,1,1,1,1,0
243,0.7511568123393316,50.117507859407304,0.14564192725699732,1.6533819334317206,0.6494191336503077,0.14005415164698742,0.17032742508157717,14.106724756640926,112.87505244144825,4.302308484864973,1.502192795398282,1.2891566115910695,2.8349578606802774,4.532266396498491,2.756300943850524,160,1,1,1,1,1,0
244,0.7170005136106831,44.025700376024425,0.11410148439315418,1.964030815749094,0.40253116909315423,0.15222778435116024,0.16407167018607227,13.611736304272231,159.79351104017098,2.5930030854242867,1.1812290219434016,2.0087138489771705,2.471436707395185,3.75700652445091,2.774824500579209,160,1,1,1,1,1,0
245,0.7284394250513347,48.29500328186585,0.23820227338183791,1.6373591063272324,0.7425294975548397,0.11906685816987277,0.1877656838265111,12.940536288165115,103.09327821179438,1.062272431316989,1.879922497222224,2.022575770430796,2.452930846090111,3.5771388775800963,3.144615032928421,140,1,1,1,1,1,0
246,0.7417864476386037,160.15276901263528,0.11987264222613665,1.7891635792925864,0.7924225377001487,0.17518432694532693,0.20655666513091347,11.637618196521412,117.50158128851098,3.334286197833996,1.2390134702282019,1.6331122555429773,2.280352741462841,3.7749839154167084,2.9725329530361106,110,1,1,1,1,1,0
247,0.7313432835820896,92.79409370670831,0.22263571584064212,1.5997665001619592,0.6778497784837461,0.16501251395944755,0.1255268786770628,9.685853917320253,79.04342707826541,4.249630867133509,1.5376045260415645,1.8886322759234178,2.147248373829652,4.154186426119083,3.1004368749643967,160,1,1,1,1,1,0
248,0.7317574511819116,109.5391958579101,0.1690227882577324,1.6320503505458586,0.6557890696834177,0.13458329505224614,0.2326523852739094,14.08811690613605,91.04357612714959,2.9945093328651984,1.056583262756094,1.8358621032180948,2.7235472729185894,3.165361381770916,2.8989714479589237,140,1,1,1,1,1,0
249,0.7336760925449871,51.57934903313032,0.19653111534306428,1.5945851597275542,0.6990328568596796,0.14499264132608108,0.1494387875892335,10.415527060076704,117.90053518471787,2.3708758571663964,0.778167790154831,2.3274206849638066,2.150840950495662,2.7703058962370997,3.244722164281018,150,1,1,1,1,1,0
250,0.7366529774127311,49.634121325127225,0.10017552667218065,1.79678521604108,0.6223664068352411,0.14884247504075887,0.17522361725513924,14.38489488706342,54.40723348000031,3.6541690705055063,0.8653150313425235,2.0177577363515633,3.512623882139402,4.269180733957826,3.0592679395889,170,1,1,1,1,1,0
251,0.7435765673175745,44.84737412354574,0.21462424364976362,1.4824727868251926,0.685293486916563,0.12167806425095372,0.14844703705594392,12.93397997322537,122.58723744970678,2.082219686263341,1.528812025120525,1.7288655947715912,3.2393389138396866,3.1524253967896443,2.5545111263165237,150,1,1,1,1,1,0
252,0.7252182845403184,32.81059248900002,0.11870146915881284,1.7806321524863313,0.8024929996849713,0.10247390800555085,0.20609891487911025,10.6473979943846,73.21675287299885,3.967182107063661,1.6053871635163977,1.9934411236229936,1.4124389556852162,2.921636828087921,2.783018452580992,130,1,1,1,1,1,0
253,0.7219086711133915,6.93138411942575,0.17573088877134235,1.590356506654554,0.5004226872398676,0.09832064493632942,0.21651051224633833,8.555953023327008,51.53541720010206,3.3963362284552594,1.6666732436361285,1.9309075477436046,2.638512314364987,4.676870923616476,2.569196819985156,130,1,1,0,1,1,0
254,0.7274127310061602,12.267349091979884,0.21857153293012466,1.4699831612531702,0.5777404127670795,0.12863607734477644,0.14409897037166247,14.251241186133514,64.40612176790282,1.0011044670586537,1.3005072324116476,2.055855653048183,1.6611149429304968,4.336661078435702,2.794513050780091,150,1,1,1,1,1,0
255,0.7385721623009759,133.21054078208988,0.19767390988775996,1.641526007306188,0.6448494411290686,0.11873516951630414,0.14104487352063527,12.848491035814781,119.73965038513862,2.0739785404417734,1.7293699529452258,2.012287275292722,2.2975228511842234,3.7507348925396116,3.116510535674598,140,1,1,1,1,1,0
256,0.7312435765673175,51.9552228459721,0.19676850046623945,1.7540725876076002,0.7171044163253248,0.11551733449828372,0.15879475224707001,13.876103451339732,115.55282529872852,1.8485450252019473,1.2163432679985924,2.065926110893222,1.6858374621186831,3.8562304261304794,2.5167879091948357,130,1,1,1,1,1,0
257,0.7293271700051361,24.147522815977936,0.17886083154674165,1.7368410409454436,0.7542297693894068,0.15019473623607899,0.1798297279179359,14.287188502686313,79.80502671021287,0.819722669660865,1.0637300942870969,1.5052501524726996,2.8520191474493135,3.7915400659427547,2.774360884420412,140,1,1,1,1,1,0
258,0.654835390946502,29.316570050207826,0.16847969968811488,1.557225984519457,0.9155931346586507,0.1081361227505611,0.13214594747697989,12.777583648381768,62.89649208109754,3.390375085199781,1.156726320705555,1.2948697239131035,2.751240443719173,4.223566311144779,2.3358713448896546,160,1,1,1,1,1,0
259,0.736517719568567,30.15226578172725,0.13685899960842313,1.626961264892898,0.7155451900146137,0.13781702211525731,0.24266832331085486,11.702216574516612,127.72875307087607,3.357775564258822,1.5632707126483794,1.0844871123851472,2.780436691996116,3.4428442797549774,1.7726262887954731,160,1,1,1,1,1,0
260,0.7215645908389089,13.062436811867903,0.12128421850022626,1.7566850722454683,0.7074261393982308,0.09783080599103043,0.2300551256050728,14.186483096619186,139.62524064512337,2.6807800170482556,0.6522261025902687,1.6755794861872608,2.1459654001758257,3.444845519726365,2.7790209343206715,150,1,1,0,1,1,0
261,0.72853470437018,38.136356199593685,0.154224736092138,1.5752601453720623,0.7297866311952795,0.13811564285938766,0.16837677298397963,12.831197639535528,76.91917569837494,2.0957334584141503,1.435251476520703,1.8720383188889902,2.6210713441332283,3.835107296246651,2.9933504035241443,160,1,1,1,1,1,0
262,0.7311053984575836,32.737737925767696,0.17786950382212435,1.419556683332702,0.5932702304977719,0.16471719821408434,0.16526122733385504,12.803261178603124,16.6464686550268,3.090610315910774,1.4888122276724616,1.9850332766494576,1.9486152592667927,3.259390670601013,2.9628326315624505,150,1,1,1,1,1,0
263,0.733264675592173,49.025274748769235,0.17380312464460707,1.550842145923792,0.4909009841438511,0.17605751059598107,0.15371638394381956,12.1762446195413,77.38750687046098,2.7797069445185123,1.3181213809146226,0.9631810685504372,2.3265089023207723,2.868117320046504,2.6295019151234453,140,1,1,1,1,1,0
264,0.732683427398666,54.499750093876635,0.12439651906435177,1.724353759620947,0.7711766803904812,0.12335852332538186,0.18165520830092063,10.788635136789328,152.2337419965587,3.0865210622863994,1.0702560937371801,1.1517669041194345,3.021479136180156,2.8945418538444847,2.746611604398576,150,1,1,1,1,1,0
265,0.7448559670781894,98.32115343802508,0.13735398086989026,1.7185792137065419,0.6353596011747296,0.11954077148113512,0.20639582031118187,13.69923618505308,99.06570830317656,3.4376769839741605,1.2123534945510361,1.7277311778075668,2.584773541887127,2.965232520363313,3.4274638456825945,140,1,1,1,1,1,0
266,0.7050952135872363,76.81011822698038,0.16237344689448413,1.4199497390707068,0.8718819106868383,0.09352637467108815,0.17595191165426022,14.530133269860734,25.164263169335346,1.2546167242983302,1.5616872141128149,2.1874897983572117,2.6747191856956745,3.8789517828139584,2.527017720039119,140,1,1,1,1,1,0
267,0.7570621468926554,54.72655618099052,0.1702008809782951,1.65086428795466,0.6356241565930258,0.17045020398000604,0.15540317438578632,10.205165447285431,89.66763552829539,2.4540821625039815,1.8750343638460376,1.0594758953509045,3.151297195687179,2.314296198994432,2.243856749075702,140,1,1,1,1,1,0
268,0.7307692307692307,106.32077886629217,0.24478871687331066,1.69304334802813,0.5186472605298503,0.13060299197286934,0.16408003362013454,13.759316989924631,150.76732094591375,2.7016732711009483,1.1161565249599124,1.5831135087156134,3.3159708711880587,3.10662053728306,3.0406041964104373,170,1,1,1,1,1,0
269,0.7261048304213772,64.93426529294634,0.14761588783290364,1.6025445794255675,0.4906650404053253,0.1263482860279865,0.14590393820970726,10.576656018092235,108.64611705569482,1.9174741122317966,1.9176679179305365,1.6825772002647408,3.705226991621521,2.883308300874481,1.484844988668274,170,1,1,1,1,1,0
270,0.7298407806882383,126.41719887026409,0.1594009141084282,1.732734761872814,0.6348194673999953,0.12009657778393476,0.1601867776829987,13.18057763319949,59.5049394788956,2.0064430573004906,1.492517056139043,2.5369707641162176,3.2100544226710093,3.3734783784876727,1.3933573718729662,140,1,1,1,1,1,0
271,0.7354904982023626,56.060872449707134,0.24060919626425958,1.3378831504086208,0.6105361470869198,0.11163147521224989,0.13625828374750382,13.253408164649997,65.81452723676928,2.5459351935561845,1.6103274069230977,1.4904193231546947,2.93903737615252,3.591902820087456,3.001970710117789,140,1,1,1,1,1,0
272,0.7370313302516692,28.64517207434061,0.14035404991239805,1.666708555806538,0.5203109906119472,0.1117053297279976,0.14458996489238962,10.913240470438499,106.89106770979878,2.3243926215469313,1.1575913465532144,2.7455976272530234,3.297175587351128,3.9544213338037593,3.3286328095786395,150,1,1,1,1,1,0
273,0.7391975308641975,123.9110153191916,0.2064940351144109,1.6369077632443885,0.7024348019853572,0.08431324364403028,0.16975823198153245,13.113313185591329,179.0178288502188,2.9376068991825854,1.3646282682315198,2.594608719944033,2.0456600953969017,4.3288456771462425,3.1973438767108173,150,1,1,1,1,1,0
274,0.7282051282051282,42.68714385879419,0.17776665141185,1.6146353778282667,0.6788608140983438,0.0804439801435338,0.13489688148726703,13.503544841256671,72.51673878525523,2.8829515828454517,1.4815495298845978,1.8812380514533398,3.1497074130121456,2.9325619931495384,2.982283931406356,150,1,1,1,1,1,0
275,0.7276464542651593,28.037653847553127,0.27387942443423857,1.6353797362079243,0.6040388929744008,0.16883224153426613,0.18023821403364482,12.9009871880221,85.71733361602735,2.679556465134096,1.7254666811562562,2.418178253115852,3.015308908985343,3.822070472127486,2.214067028263246,140,1,1,1,1,1,0
276,0.7502564102564102,67.66373662915983,0.13720293922427257,1.5143391189826758,0.621440509330175,0.10599386158827791,0.1672180539347753,12.789440363535032,107.37904307553306,3.6311807310125555,1.9800350328418086,1.7378902714509494,2.584430601983588,2.1581285285344434,2.1984154111036975,150,1,1,1,1,1,0
277,0.7208226221079691,31.357639183905974,0.11618795625807497,1.949900860590754,0.7765632738239643,0.11941484330556586,0.144936904794157,13.087596315381854,112.41550995560492,1.8981675008082077,0.555200642083122,1.3106725424005763,2.7260501986497694,2.517256976891085,3.5384821695021804,140,1,1,1,1,1,0
278,0.7258230452674898,141.13508163688064,0.19202929014491255,1.6731628219322467,0.5532173779790659,0.1446392235183753,0.16731045444191034,12.419885976470038,58.06186218483826,2.3389749892136864,1.3127295345981675,2.1665760831268104,3.1102644878501335,2.453578235059861,2.0173975587736366,130,1,1,1,1,1,0
279,0.7318952234206472,83.01498214018358,0.22204675795964435,1.506837730833689,0.5107247229277038,0.14248603381984642,0.1701306810673127,12.686523146687142,94.57650319075863,2.8891408225366413,1.4226254272814862,2.2837033682660706,2.595970644801864,3.1468149065191886,2.9446012341829024,140,1,1,1,1,1,0
280,0.7344632768361582,138.24945867531295,0.23051518711261415,1.680697116797718,0.6724025707403596,0.13622820607454716,0.16740954708789904,10.523646992957639,134.36453968782317,2.422739811158154,2.0639815842645035,1.5703833419640087,3.2000539079777917,3.173932831551857,2.6443518915113877,140,1,1,1,1,1,0
281,0.7159732922444787,33.7996946477434,0.21596710044196837,1.8072320073775288,0.6274597286099943,0.14016111724401836,0.18179312815725118,9.30699075185357,114.388134537233,2.5373219066512354,1.538366438561813,1.4246796679213851,2.98012095578072,3.0050620326897803,2.5776528894853925,130,1,1,1,1,1,0
282,0.7602669404517454,23.974602952038392,0.07629802546425762,1.6227144198615209,0.7547682873477692,0.1363555235605936,0.17012955489876908,12.142711211642451,175.49620667076383,3.8064525617616427,1.2478698070156153,1.6766784307796383,2.8252972445504887,3.0345796198351116,3.515345146311371,150,1,1,1,1,1,0
283,0.7412731006160165,28.18796411644829,0.14744160031952616,1.580870809843351,0.6414546434454937,0.15192718907955577,0.1903462007693485,9.357884650975196,165.97367622130204,3.739142622489758,1.2277590683551112,2.2600083759778316,2.5059535982796346,4.117042243845776,3.562150376219992,130,1,1,1,1,1,0
284,0.7284394250513347,154.36711285099852,0.1215368645545951,1.5217171477820068,0.6220254493290527,0.12613238199917431,0.10992347738950575,12.43049090676187,25.02759861139343,3.311463181399887,1.663467521154156,1.4298802720189872,2.668743451520206,2.6783607394854387,1.8189381801401479,140,1,1,1,1,1,0
285,0.7407407407407407,11.750832394804574,0.15883660886817572,1.604156220761707,0.6326696089645492,0.16845169306243965,0.19859470433169057,10.658834878256364,122.83341403119833,1.1789829048747498,1.4507717740707768,2.1399429953319373,1.8834683555239569,3.190403794979182,2.6770147739044794,130,1,1,1,1,1,0
286,0.7463991769547325,30.695592589666788,0.2261773508127335,1.779805827449827,0.5787964174327688,0.1301347056932526,0.15819131951285098,10.682452308299485,164.46459991279917,3.486624921699115,1.8290316771993498,2.0193750600286213,2.3111804504161153,3.5111210510998574,4.145214237502231,140,1,1,1,1,1,0
287,0.7296049256028733,56.25327785585245,0.14345170131722101,1.6458308587344277,0.5278935535547175,0.1541094253101769,0.14710508985663162,11.866507771093033,112.90223201602639,1.6230478066235485,1.783003361243617,2.014106208661877,2.7400710210358805,2.906982456878306,3.4328210557775027,170,1,1,1,1,1,0
288,0.7361396303901437,78.15483483389458,0.1514117969124761,1.6080050813436157,0.6233856106494708,0.10371914226029527,0.14532492555899368,12.446295953359659,79.1014037699815,4.051152772735934,1.3220999762365313,2.369587308228365,3.5623258110289053,2.773780697296679,1.9972271181007735,140,1,1,1,1,1,0
289,0.7291880781089414,28.43624206384895,0.09932774704629202,1.6570022600013683,0.7222411894413929,0.08659381729992575,0.2058285623218808,11.624931979647023,167.17198930445926,3.5543654681775574,1.151230476830414,1.713707235728028,2.5614976765979964,3.2358861146430185,2.7212060046620823,130,1,1,1,1,1,0
290,0.7370313302516692,20.678737754419863,0.13585787854090065,1.7806537224341188,0.5978419415569325,0.13989652577993367,0.1655317647161736,11.492322819201009,79.71400154363151,3.6124434602605833,1.2333175981923208,1.7405012868639755,2.4622459232926577,2.2250282453074126,2.724605390360848,130,1,1,1,1,1,0
