trial,accuracy,duration_s,cost_impossible,cost_minor,cost_no_match,gap_general_severe,gap_minor_general,ged_timeout,norm_angle,norm_cycle,norm_hdir,norm_x,norm_y,simplification_epsilon,skel_threshold
117,0.740627,146,20.183756934530443,0.24555178933986127,1.1901432794654947,0.20947732654421236,0.22592107079639046,9.034787280701225,263.1054473485199,2.6820588425241527,2.264934031123314,4.45349595071726,3.1240568507695485,4.954091081110862,140
118,0.758603,133,11.802063971838615,0.2582937847177455,1.3089237489616603,0.23588501815380508,0.21766729597215412,8.806328160797003,271.7877606931669,3.8363929645109804,2.494524412773472,4.407397384911783,2.799272887627713,5.304997576362894,150
119,0.716710,201,12.008429817914585,0.3097380448195981,1.0914858870354773,0.1978154128030024,0.2156889612334037,9.456011613850782,259.28706048432855,3.406940970415756,2.087806640982305,4.394659436171397,3.930752080605672,3.965869117618802,140
120,0.746530,140,15.751924341175286,0.29446136489468183,1.246641643758176,0.22994761478791403,0.21408157477887557,8.85096296276146,257.7263088913095,3.0305775355076143,1.9119322292625234,4.086344565841825,3.4966768545282356,5.270827728276217,150
121,0.760021,118,9.451937698748115,0.24838784371250194,1.1719046122540917,0.2195870906134308,0.14662925958724207,9.709415240504356,269.0629124674764,2.572853244363618,2.1704864816422105,3.9335467635820245,3.200019490338632,4.893596899142795,150
122,0.771047,123,11.909651466680028,0.2753714845651536,1.2505628316633932,0.1397445962807281,0.15208682215176106,9.39341154537179,256.3802923782503,2.193887773514975,2.7093932001719985,4.822437885701887,2.932182603446679,5.258758829111402,130
123,0.747942,152,9.713280344888853,0.2286528699670859,1.0755293796409624,0.1404446186363565,0.1883332006691837,7.45479195806016,262.6739345164844,2.6575107815803523,2.469015229400635,4.119838645734845,2.7158549026778322,4.997889963111968,150
124,0.737166,129,17.327480147061163,0.30683975466303326,1.1405073449505843,0.23075561117117466,0.21037678675525018,9.580455905524866,247.554076941324,3.126476863571031,3.052608003980627,4.723553316406998,3.462859764160972,5.510510857588543,140
125,0.761171,121,13.720573731765228,0.2923800456498474,1.2852392269604471,0.1883433002979769,0.1829612485992383,9.530644993764977,261.42653401327914,3.44845385648498,1.9562789123397974,4.66157945808072,3.567032827411402,5.139133544388828,150
126,0.720082,104,10.26639271330289,0.2541870031079933,1.1768969236821492,0.1728379006340437,0.19608433320298158,8.42740894703709,269.5665181253055,2.835193243602485,2.472656571398443,3.9769922855103665,3.3842261331694146,6.144739056410643,140
127,0.725218,143,14.808373942642902,0.28267865859399427,1.0499622566676625,0.16953890040843955,0.13425662435825786,8.27070879897296,247.13460741201254,1.6524971443794814,1.3775844726980035,4.616701113578209,2.360390426126749,5.085536590532291,130
128,0.742666,133,13.592407392182155,0.26754683831677706,1.1261217177139426,0.1817957479951713,0.19349241883763013,9.815985339297812,276.1527046271383,2.142130392261625,2.282119067899843,4.969322892422076,3.194815318555894,5.454184879920076,140
129,0.729605,102,9.675380606908835,0.26094286319871673,1.0893796471237098,0.17537160318895723,0.23401238090210874,10.774851718376942,275.5853401795142,3.390653904626743,2.1904136769777143,4.692808435157543,3.1972788065396673,5.652345444572651,150
130,0.756035,162,5.149301190072198,0.22909233624369896,1.2226000328227058,0.20469930024103733,0.1468810488232294,8.420143721437029,272.3229239637706,2.657316820871958,3.0529783187384716,3.9417714628916256,2.876124476665848,4.313226494597176,150
131,0.736653,116,33.84957197715955,0.2207545843283602,1.3349560500320745,0.20339223040839988,0.16986172338494426,10.451184419310678,250.41796781799468,2.8199198343163983,2.029799689285415,4.122386558372314,2.7880469256037705,5.239160509744421,130
132,0.733676,113,11.053878832112582,0.2979403506391248,1.3365784800917764,0.17709150603174378,0.16228186710905856,6.8926513285504125,243.70129560341076,3.817519726609251,2.3574337828934198,4.486861356692183,3.8019163850399282,5.53934147665014,140
133,0.753601,115,7.846073100830322,0.26642444483452504,1.3236308192368107,0.1963876021641135,0.17952494982361278,7.012134627544108,236.30640571812674,3.743882712045806,2.530123272951894,4.730424089220328,3.5052120821167807,5.279975370852615,130
134,0.754115,130,3.9860923960403176,0.2576616335150556,1.2465735557414401,0.18105920219568195,0.25492971908806855,11.228235210519745,264.2055927972626,3.248328531434997,2.504617099383781,3.5523672631183913,3.239045926275576,4.65741975122531,130
135,0.738706,103,11.27438955514716,0.2343188290331063,1.2355130757456654,0.17090610018594588,0.17995642884302532,9.034229748297527,277.25646831482345,3.123076773074141,2.1288356802793578,3.9969057478236,3.010338204554016,5.8449073656721175,150
136,0.737166,155,11.578552336565453,0.2937862143495689,1.1686243726183634,0.19796063821364612,0.17217624138256787,7.4630858619585405,264.27081663776795,3.575061518079642,2.3312143214908025,4.173848932686701,2.684770796108939,4.64005046370063,140
137,0.723907,114,3.8041454642184,0.22888572927223994,1.3306294411079058,0.2286268454248414,0.2224064170736622,9.81986911899174,293.1475382513948,3.146052570414319,2.920560381827971,4.260539068707317,3.20985610097115,5.957818323832424,140
138,0.724474,97,6.777255079630688,0.2794469913663848,1.3112669864972388,0.19406496091377162,0.2166021106375906,7.6967318701447685,257.10982853886236,1.5340429413644598,1.970444459541635,4.438436443245022,2.0800196193125577,6.098519033844542,140
139,0.743326,188,3.97000196732611,0.2572757075427771,1.182542245130267,0.2377081200331816,0.16413041913277143,7.227204813436981,242.6985077191256,2.4474592885801405,3.307058939399426,4.248250916227112,3.0982508509703055,4.3606023320235625,140
140,0.735249,127,7.206755007028656,0.2702559512140524,1.1519774855214295,0.20922963634534303,0.20757110783359445,8.232382224947205,283.1627408790146,2.200512444137021,2.825891385604922,3.5373877000124274,2.9547219375351883,5.400805694110642,140
141,0.728395,139,4.1210926678389015,0.3128820347966201,1.236696376109054,0.15137190766694802,0.20725821317754528,9.22894552885553,250.22954154629258,2.7493288296980345,2.5387519203853897,4.274023306637891,3.776971428590369,5.136036059430768,140
142,0.754882,197,5.764714093717658,0.25219661355834777,1.2834835703601604,0.25808945505094094,0.15202339338893262,8.88111358150528,259.1454218902671,3.3181983247243405,2.6846730158045515,3.522621388340177,3.4999312449130486,4.108512997834044,140
143,0.733676,112,6.630292518228069,0.28229517264558923,1.31115534305001,0.20680064643023843,0.18780082651045427,7.733251373251911,246.94106165170442,2.7860987143335425,2.7933994318047572,4.481965552435893,3.0859932378866737,5.3791556612409765,150
144,0.722422,107,4.3508061035792505,0.3001916204795174,1.301791821858012,0.20052871789491172,0.19406296145816754,9.202236934500155,280.13537651871,3.4635875977656743,3.2277055874892957,3.7211708345557284,3.7341427976633903,5.699065674676336,150
145,0.752826,137,9.619465806041685,0.25154079598382584,1.212954097377084,0.17666532612590036,0.19463739811122338,11.638830585191132,283.3530746013163,2.4154241603271336,2.540753706515612,4.171147315615144,3.851116940410787,5.199135215877567,140
146,0.768638,118,4.270934324508206,0.22346096316465608,1.1379141915436084,0.22817192269100217,0.18875834720527623,8.219652915392627,286.7156265445908,2.75718573530589,3.1918816032286332,3.5688642278833678,3.5270961634731863,5.060825855561532,140
147,0.751671,129,4.083110687828635,0.24346189176749122,1.1280273690720959,0.17541562388399667,0.1856899993750784,8.922837612371836,265.5754870798082,3.4616260441895736,2.9646173356151717,3.1767095981922315,2.9239305192742835,5.071103798059486,130
148,0.770534,146,5.614786324145612,0.27209186971137783,1.086695327520103,0.2648691130837165,0.19514587955208046,10.45141078251916,233.6597658849911,3.3483796777088366,2.557567241976862,3.692459598456239,3.504866448420814,4.6896365170821515,140
149,0.734190,156,2.0236842686199363,0.19004935369906173,1.060194663621742,0.2606770117262439,0.1931738975112251,9.132797072533265,273.94979331563786,3.369437991892313,3.452966873655474,3.849712178204974,4.367033127205022,4.889473658386027,150
150,0.748586,222,6.352256150163405,0.2959550935817352,1.0679249753019138,0.24696084326120338,0.17692698931615336,8.720494727905237,270.57577442624034,2.8689721734161338,3.1464684745811873,2.716344075227836,3.9218986057362675,4.374878118725733,130
151,0.757700,166,4.086397592100128,0.21685688104041978,1.3578737682385968,0.2167641581865979,0.2219859372908265,8.064981521268098,263.3195767753251,3.131475247244328,2.8580536193918213,2.4993435270293918,3.1496492444083475,4.056885158568165,140
152,0.740893,136,7.354050774454499,0.24842376235132985,1.2106243702502217,0.21326036586696545,0.14730404361214444,10.808729399849522,271.0704671923532,2.839452974413142,2.5573126236437624,3.6521409882981812,4.338649707538334,5.521033716895204,150
153,0.752440,108,2.8635132231301488,0.2582360442084055,0.9976808170580354,0.21816429199079274,0.15848545508362313,8.219744980373871,268.7061995856528,3.3648808304849167,3.3173517901694556,3.295809555799732,3.668512275476658,5.233900933147197,150
154,0.746914,170,5.2921356143149945,0.22669075001224692,1.3404838254285405,0.19088199017916135,0.18167777391214235,9.347800327365158,271.07767307614773,3.941093397691089,3.262762724251488,3.6943564095329857,3.4457675014096014,4.430206343405926,140
155,0.750641,164,6.064618190634427,0.2933748948143134,1.1285596222819003,0.20392336472977213,0.16207562551739652,10.047737907057712,264.26477540987656,2.0160482653131373,3.231791714009039,4.295722587247402,3.697799145907367,4.435579461852913,150
156,0.760411,177,5.921280586952144,0.23992869911495024,1.1740586751813424,0.21845796916578103,0.1835195962182533,8.630914565167142,281.1047347814342,3.061630148726165,3.255076370770992,4.295085404051866,3.692926360972932,4.150788964673137,150
157,0.748460,141,5.833996843066592,0.24317981677738254,1.3471564258387452,0.20744296881758006,0.16169337744885465,10.063306811755844,304.89868538284065,1.9453133466463808,3.1417918886829788,3.0331065283342475,3.6977678818670676,4.691699639617662,140
158,0.746024,138,3.8577828998600094,0.2049407105090295,1.2884425595568025,0.19080781835610527,0.17590198545607272,12.029004214760239,254.0509178182078,2.4458169387608617,3.0239199783270245,3.8758094512174464,2.3157963261873262,5.11356004456138,130
159,0.760267,132,5.202693415733275,0.24110270571617792,1.0662094817709984,0.23069832026478532,0.17543789311279817,8.535613544935053,221.08700355245628,2.9844790033988104,3.3064941613177306,3.911418024572347,3.9993568321306223,4.791024584393577,150
160,0.749229,114,7.462107183380738,0.22745643764206036,0.9099983128716416,0.20111685396248125,0.21382339514387094,8.83463974186973,242.95748170696464,2.3686779796093878,2.9781108119395547,3.3233975535599876,3.795616062654426,5.350008908778712,140
161,0.748201,196,7.067409921520907,0.19530780241515977,1.2485922942169898,0.21695699163153503,0.19030109549245527,9.14137221006462,249.4918125700218,3.2446611791879936,3.103482046290684,3.938499383643281,3.3713420153029143,4.605966022607846,130
162,0.747044,131,7.84883784934408,0.2502399951722635,1.1716824676997002,0.17844509606789788,0.20133903953723453,8.139924000732613,247.03979637553914,3.892288982583254,3.4627686786965595,3.2742505373940376,3.518808175195924,5.524162670867591,140
163,0.751410,171,6.7462872045025595,0.2507020753080686,1.1463720494723495,0.24844441271663614,0.13518673464658276,8.320600005929432,280.0578745839857,4.00254871640303,3.5535902303632025,3.7663354833786946,3.1377933706174588,4.02644471956418,140
164,0.730730,161,4.951276481862762,0.3085249828874614,1.1197466792910038,0.23709559562544058,0.1889540942791642,9.189213782348975,220.78789484116535,4.80419577863746,3.639242071078799,3.7292211333443555,3.083620540568869,4.233495358669208,150
165,0.742681,213,6.747342413178942,0.2812600594513229,1.2565443338651368,0.2846712723788323,0.19280996553898072,10.478201858330166,234.6144360694147,3.145863494105664,2.9226203981019445,3.3846555735634185,3.293635721858995,4.054160749106565,150
166,0.740760,162,4.0137502706064305,0.2917133934415044,0.9955979298454685,0.20226837594476926,0.19748440152645674,10.672910040360335,235.3152636238647,2.1628828339035997,3.0712548580667316,3.3195502489070408,3.33640435000316,4.098212891935523,150
167,0.784173,151,6.681133820253906,0.2535723953516123,1.3043171985545639,0.2758112027903235,0.1958611927512517,8.720353894823917,279.36159731282885,3.276716866412356,3.105773306665678,3.7497392706006782,3.671397788443077,4.550370424971302,140
168,0.747688,138,3.187540761247977,0.2614430993529005,1.0837170877328586,0.220957590567388,0.16701623145156036,7.992919541851629,215.20659687658144,3.19202185915255,3.307964455870731,3.395017784529528,3.575352244928938,5.101897902338802,150
169,0.749229,165,6.5156685895314235,0.28978012990657354,1.1046072486725051,0.2587283880661626,0.20717007880541494,9.30798074729011,263.1584162651941,3.431213134229478,2.9948271549278935,3.50112344048104,3.5720737248106436,4.32432014161717,140
170,0.746276,135,4.239411939398621,0.28348738768669285,1.0485017479387468,0.26904287451982867,0.15719576240662408,9.430108636625217,281.25277369200444,2.4716148805483513,3.1549183772906146,4.834775216056957,3.827665735595396,4.691958139263078,150
171,0.766307,149,5.205758571588804,0.2633829980879858,1.1571113898117444,0.27869477414789656,0.20747356777203724,8.279081568925811,263.46155914004123,3.407965255874872,3.270636247167637,4.235958431847175,3.9865903951509423,4.450252758585458,130
172,0.747688,176,8.556988563863781,0.2659783904426283,1.2496512752292115,0.24318830953097997,0.1670006042346308,9.444146987417138,260.87437812642065,2.790875594796002,3.2037480506776537,4.211434426386161,4.223245150964003,4.174458537567735,150
173,0.765280,117,7.563073689632016,0.2466410736026468,1.1557841370471784,0.2509257272776035,0.21142334644417,9.064894587277287,251.78446544240796,3.3560467993724794,2.6372173049975105,4.507555993403614,4.248695640357002,4.990793744271673,130
174,0.752445,163,5.433393754052587,0.26904905633160814,1.2870793157656388,0.24674266264153738,0.12483424642653826,9.363158755686044,316.76877710141866,3.1507946382196663,2.9134914477277247,3.513477861921812,3.9738790076173927,4.467051583538694,150
175,0.749486,120,6.4376093377540835,0.22854531670545142,1.1393943407297695,0.2934550656057607,0.23182813541644065,10.176614676051935,259.84127276045916,3.3698561757080023,2.9894494564781313,4.0239022781755835,3.7500069149587203,5.436854077637664,140
176,0.755772,141,4.83149243773547,0.23189200254443182,1.207286524857456,0.256838752274901,0.20903801279027168,7.602630723859267,256.47544446526473,3.9735944488279467,3.1650105264762014,4.104838037464949,4.116090241653245,4.7542185360698594,150
177,0.755910,159,8.225316323088517,0.2611572091171958,0.9848263352085413,0.24785381663194417,0.17632884587040737,9.729822975210785,290.86995094015566,4.03090274865516,3.070298919740803,3.5111082896842922,3.6265913477898173,4.34925398199524,140
178,0.748331,138,5.209243503453112,0.22118763451666823,1.215793103598497,0.2568061345469995,0.1749501046210124,6.504203394836118,286.89296258023967,3.418437786480302,3.3571918808683923,3.3283735684448383,3.0260310340161958,4.398858637333928,150
179,0.748586,166,9.34237522792702,0.2733482179674366,1.3277637692473732,0.2725026973245874,0.1453628969502011,7.198766341031401,245.70949472519607,2.892250778822777,3.3425563789620267,3.5492085882055546,3.5942189912939333,4.521206075041066,140
180,0.759507,130,4.512299032305835,0.2334760406706619,1.360895122037796,0.24635823979792387,0.15851320453282625,9.909384458277092,280.96610012747595,3.6316261835891233,3.175184869423528,3.608418999025243,3.9020816142771153,4.761072990964729,130
181,0.760390,153,4.135083302082803,0.25078294418071845,1.2838022975031316,0.2728740140152446,0.17678794013880422,7.969476024604475,203.13955405611296,3.4806893191681083,3.0134461856494097,3.9026386589017594,4.370996097833212,4.798047028852507,130
182,0.738706,298,5.887772786825679,0.2835558971876342,1.2463932141164935,0.29812629466376694,0.21153967285465425,11.470344542154017,295.7533408903173,3.8455053414692912,3.3054188161014078,3.7674414958627733,3.815242854667099,3.4104620313580774,130
183,0.756311,123,5.370106467509366,0.26832232703819,1.2242066241932446,0.2488085133470343,0.20090558454992663,9.369411507837636,257.70480831720675,4.11496795864409,2.805597262814397,3.8818254386380304,4.0432943950274325,5.022834814956177,120
184,0.730631,128,3.6066020593919834,0.2045629478919071,1.1491785265035106,0.2898217334706131,0.14818031338357723,10.29691976572781,278.8240883196411,2.4737781434544073,3.35911671856797,4.397581611959027,3.879703241734865,5.316161661204793,120
185,0.746146,158,3.428280509331904,0.24611514088955255,1.1976835423488104,0.2849434419388187,0.20272440048221468,8.46490657749563,274.2304066681913,3.9099025444456657,3.6245021063296106,3.571288086992181,3.7872472256421137,4.449930362664496,130
186,0.776579,133,8.661773935386472,0.23763175582208546,0.9876424769145509,0.24183203941189224,0.20479307062687258,8.79963447175934,287.3534482323555,3.374040099978919,2.829866378869636,4.66912380280823,4.058792300545884,4.905800662075769,130
187,0.763225,222,11.125714607424907,0.25460344344371594,1.0545340447790283,0.25410731983982376,0.19187449680395635,7.689108591177555,254.73517366541574,4.070953790267577,3.1935118718890023,4.152430814277491,4.102904562412214,4.207179032896514,130
188,0.762564,124,14.435743815491275,0.24745646321668802,1.1139082034856433,0.21339236178205934,0.2503368700962243,9.140174062556518,263.9630257413646,3.9231016290242127,2.8199106252627604,3.8997801883836405,3.8501733578717428,5.395601968571846,130
189,0.755647,306,4.996445226503369,0.23931443294156274,1.2432385044942533,0.2984813135907695,0.19751855764088844,8.439936267598087,304.54373406517465,3.5852611128960272,3.154238670445565,4.066304995495791,3.7884761697788307,3.2727788041279178,130
190,0.755018,177,3.1550778370346317,0.2439471570309908,0.9985555099949608,0.24117853100308245,0.18076526858470848,5.575367429619224,278.537707244173,3.1722325481020186,3.38718889938816,4.701425916414295,4.119396659982545,4.087359878632837,130
191,0.759240,136,9.074866756511923,0.2315083491532543,1.0146133515442641,0.280105195729536,0.1588358981750035,8.353889048774294,259.11706324368237,3.1447094004635177,3.2120783976890044,4.17964087077511,3.870783322932093,5.210061379003271,130
192,0.752826,133,7.674601002596775,0.21149338895622982,1.0003793405265666,0.2788012657985777,0.2312417125426609,7.89972559878866,232.91077449819852,3.753460825580192,3.17594430413819,4.142287536913273,3.7656769214346113,4.942087071385151,130
193,0.767729,172,13.094755217334034,0.250838117770071,1.0772516397900533,0.2429530823525653,0.19956655704001836,8.782366250978445,297.80186442584505,3.3044068121294474,2.5898053494874347,4.150656954513784,4.117543794219575,4.5155660944690865,130
194,0.759877,125,12.415926398487967,0.23970486765696952,1.1592496152323446,0.275013663712743,0.21659620613035402,5.822407459967254,239.29671622391962,3.75132613577968,2.6428494837951186,4.317810080426663,4.248124715937081,4.588902983362443,120
195,0.749358,163,13.510703531621045,0.2543110357383484,1.2281200677037722,0.23303577954416183,0.19121375084346065,9.110365370367816,287.216107947301,4.355900033758893,3.0867438407379657,4.345420048982146,4.211039651932822,4.349269387548755,130
196,0.764132,159,19.911121926542435,0.2621753008219059,1.1306798344373181,0.2188986642805838,0.27553419947259983,8.574685541870977,235.28986994685334,2.970212935794279,2.485449897649488,3.790990350283658,4.136686426284027,4.567197666030097,120
197,0.760144,170,9.039330321050215,0.2608495459401585,0.9730010437724717,0.26563922172205673,0.21833017405653743,8.481598252434427,275.13240204999306,3.8749909601144443,2.6416229861009444,3.5172908168007386,3.644733969068388,4.242057530034097,120
198,0.753467,175,11.581334745630127,0.22934495883583694,1.1050581912256783,0.27130198803117717,0.1571524080096414,8.421808786010285,265.0619297969764,3.043248288460384,3.487344828969314,4.107048857724333,4.054946589240549,4.178015988601713,140
199,0.756160,130,6.73609195654791,0.23776198851925884,1.1340380284240876,0.24105687256236696,0.1829948365439084,8.556382892723189,251.44110888064603,2.811725744992325,2.952007062016369,4.610775318089662,3.791886796705018,4.5075586879324065,140
200,0.763889,145,7.0460376481456946,0.25988796445979523,1.005535497622966,0.23228914089882435,0.2247814381439323,8.199350615290385,253.60217092269943,3.7007700204992062,2.7223714294023984,4.448470603345072,3.5063209624214826,4.695251889908374,140
